RecyclerID,Company Name,Info,Status,Type,Address,District,State
8911,Eco Friend Industries,Recycler,Approved by CPCB Authority,Authorization,"A205 TTC MIDC Thane Belapur Rd., Pawane Navi Mumbai Thane",Thane,MAHARASHTRA
14014,ECO GLOBE E WASTE RECYCLERS,Recycler,Approved by CPCB Authority,Authorization,"Ground floor No-87, 2nd phase2nd sector Bidadi Industrial Area Ramanagara Ground floor No-87, 2nd phase2nd sector Bidadi Industrial Area Ramanagara Ramanagar Ramanagar",Ramanagar,KARNATAKA
236,ECO GREEN RECYCLING,Recycler,Pending at applicant,Authorization,"PLOT N0.4, NEAR DYNAMIC TEXTILE OZAR ROAD, MOTA PONDHA VALSAD Valsad",Valsad,GUJARAT
5486,ECO GREEN RECYCLING PRIVATE LIMITED,Recycler,Approved by CPCB Authority,Authorization,"Khasra No.193/1, 199/1 and 199/2,, Noorpur Bangar Bajna, Tehsil Maant, Mathura, Uttar Pradesh, 281201 Noorpur Bangar Bajna, Tehsil Maant Mathura Mathura",Mathura,UTTAR PRADESH
17166,Ecolayer E Waste Recycling,Recycler,Approved by CPCB Authority,Authorization,"GALA NO 2 OPP. MATHURA HOTEL VILLAGE POMAN, VASAI PALGHAR, POMAN,PALGHAR VASAI Mumbai",Mumbai,MAHARASHTRA
118,ECOLI WASTE MANAGEMENT PVT LTD,Recycler,Approved by CPCB Authority,Authorization,"Plot No. 87 to 92, Sabar Industrial Park Pvt Ltd Vill: Asal, Tal: Bhiloda, Dist: Arvalli BHILODA Sabarkantha",Sabarkantha,GUJARAT
198,ECO RECYCLING LIMITED,Recycler,Approved by CPCB Authority,Authorization,"Eco House, S No 22, H No 6 and 7, Near Top Glass Enclave, Bhoidapada Near Range Office, Sativali Road, Vasai East, Dist Palghar Vasai Thane",Thane,MAHARASHTRA
21320,Eco Recycling Limited Plant 2,Recycler,Approved by CPCB Authority,Authorization,"Eco Recycling Limited, Bldg No. 1, Plot No. 5 S. No. 30B, Village Gokhiware, Vasai (E), Tal. Vasai, Dist. Palghar - 401208 Mumbai Mumbai",Mumbai,MAHARASHTRA
182,ECO RESET PRIVATE LIMITED,Recycler,Approved by CPCB Authority,Authorization,"Plot No.-19/1, Village-Bhowari, Tal.-Kamptee, District-Nagpur nagpur Nagpur",Nagpur,MAHARASHTRA
168,Eco Saviour E Waste Management Pvt. Ltd.,Recycler,Approved by CPCB Authority,Authorization,C-351 352 API Industrial Park Tauru Bilaspur Road Bilaspur Gurgaon,Gurgaon,HARYANA
8972,ECOSTAR RECYCLING,Recycler,Approved by CPCB Authority,Authorization,GARIB NAWAZ ESTATE HISSA NO 2/A FACTORY NO 642 SURVEY NO 8 TALOJA MIDC ROAD DAHISAR WAKLAN ROAD DHISAR MORI THANE Thane,Thane,MAHARASHTRA
8018,ECOTIME INDUSTRIES,Recycler,Approved by CPCB Authority,Authorization,"Plot No 98 and 99 Sparkle Industrial  Estate Vill-Chokhad, Tal-Jalalpore navsari Navsari",Navsari,GUJARAT
14372,ECO TREND RECYCLERS,Recycler,Approved by CPCB Authority,Authorization,No 81/a and 82/a Khata no 5/2 and 5/3 Kachohalli Village and Industrial Estate lakshmipur post Dasanapura hobli BENGALURU Bangalore Rural,Bangalore Rural,KARNATAKA
8160,Ecoverva E waste Recycling Private Limit,Recycler,Approved by CPCB Authority,Authorization,M/s Ecoverva Ewaste Recycling Pvt Ltd C-356 Ansal Pioneer Industrial Park  Pahreri Gurugram Gurgaon,Gurgaon,HARYANA
242,Ecoverva E-Waste Recycling Private Limited,Recycler,Approved by CPCB Authority,Authorization,"Plot No. B-124, Pioneer Industrial Park Pathredi,Manesar, Bilaspur Kalan Gurugram Gurgaon",Gurgaon,HARYANA
7748,Ecoverva Ewaste Recycling Pvt Ltd,Recycler,Approved by CPCB Authority,Authorization,"ECOVERVA E WASTE RECYCLING PRIVATE LIMITED Rectangle No 25, 26, Khata No 439/468, Killa No 1/2, 2/2, 3/2,4/2,5/2, Delhi Jaipur Expressway, Shaheed Amar Singh Public School, Rathiwas ,Manesar Gurgaon Gurgaon",Gurgaon,HARYANA
570587,ECO VITA RECYCLING LLP,Recycler,Approved by CPCB Authority,Authorization,"KH NO.112M ETC,KARNAL ROAD BUDHANA, SARAI LOI SARAI, BUDHANA MUZAFFARNAGAR Muzaffarnagar",Muzaffarnagar,UTTAR PRADESH
1714497,ECO WORKS MANAGEMENT Pvt Ltd,Recycler,Pending at CPCB,Authorization,"KHASRA NO. 661,662, MOUZA NANOWAL, PO- KHERA, TEHSHIL- NALAGARH, MOUZA NANOWAL  SOLAN Solan",Solan,HIMACHAL PRADESH
13985,E CYCLE SOLUTIONS PRIVATE LIMITED,Recycler,Approved by CPCB Authority,Authorization,"Ward D, Block No.0015, Town Survey No.8, Plot No.48B (N.P),Pattravakkam village Ambattur Industrial Estate  Chennai Tiruvallur",Tiruvallur,TAMIL NADU
9008,EDHINI RECYCLING PRIVATE LIMITED,Recycler,Approved by CPCB Authority,Authorization,"Khasra No-607 M, Village Achronda, Partapur, Meerut, MEERUT Meerut",Meerut,UTTAR PRADESH
510354,E-FRIENDLY WASTE RECYCLERS,Recycler,Approved by CPCB Authority,Authorization,"NO-17, 1ST CROSS, AZEEZ SAIT INDUSTRIAL TOWN, NAYANDAHALLI  BENGALURU Bangalore",Bangalore,KARNATAKA
197,E-FRONTLINE RECYCLING PVT LTD,Recycler,Approved by CPCB Authority,Authorization,C-1/B-905/9 Panoli GIDC Ankleshwar Bharuch,Bharuch,GUJARAT
31,EGNUS EWASTE SOLUTIONS PRIVATE LIMITED,Recycler,Approved by CPCB Authority,Authorization,"PLOT NO. / SURVAY NO. 31 VILLAGE - MOTWAN ,TA - ANKLESHWAR ANKLESHWAR Bharuch",Bharuch,GUJARAT
1353592,Egreen Dust,Recycler,Approved by CPCB Authority,Authorization,KHASRA NO 31/20/2 & 21 Village Goyala  Taoru Mewat,Mewat,HARYANA
9111,E HASIRU,Recycler,Approved by CPCB Authority,Authorization,NO 168 B 7TH MAIN ROAD 3RD PHASE  PEENYA INDUSTRIAL AREA BANGALORE Bangalore,Bangalore,KARNATAKA
8851,E INCARNATION RECYCLING PVT LTD,Recycler,Approved by CPCB Authority,Authorization,"Ground Floor, J-56 MIDC Area, Boisar Palghar Road, Opp. Salco Extrusion, Tarapur MIDC, Boisar, Palghar Palghar Thane",Thane,MAHARASHTRA
5640,Electro Alloys Recycling & Transformation Hub,Recycler,Approved by CPCB Authority,Authorization,"Plot no. 301/13, GIDC Palej,  Palej Bharuch",Bharuch,GUJARAT
7559,ELECTROFINE RECYCLING OPC PVT LTD,Recycler,Approved by CPCB Authority,Authorization,GUT NO 386 VILLAGE SHINDI KHURD TAL MAAN DIST SATARA SATARA Satara,Satara,MAHARASHTRA
8318,ELECTRONIC WASTE INDIA,Recycler,Approved by CPCB Authority,Authorization,"CHHUTMALPUR, VILL KHUJNAWAR, KALASIA ROAD, SAHARANPUR, Saharanpur, Uttar Pradesh, 247001  SAHARANPUR Saharanpur",Saharanpur,UTTAR PRADESH
7345,Electro Waste Solutions,Recycler,Approved by CPCB Authority,Authorization,Plot No 631 GIDC Halol Halol Panch Mahals,Panch Mahals,GUJARAT
63192,ELGREEN METEX PRIVATE LIMITED,Recycler,Approved by CPCB Authority,Authorization,"C-11, Site-4, Kasna Industrial Area, greater Noida Uttar Pradesh 201306 ,GAUTAM BUDDHA NAGAR,201306 C-11, Site-4, Kasna Industrial Area, greater Noida Uttar Pradesh 201306 ,GAUTAM BUDDHA NAGAR,201306 Greater Noida Gautam Buddha Nagar",Gautam Buddha Nagar,UTTAR PRADESH
5355,ELGREEN RECYCLING PRIVATE LIMITED,Recycler,Pending at applicant,Authorization,"Plot no. G 33, Sector 63, Industrial Area, Noida, Uttar Pradesh, GAUTAM BUDHNAGAR, 201301  Plot no G 33 Sector 63 Industrial Area Noida Uttar Pradesh GAUTAM BUDHNAGAR 201301 Gautam Buddha Nagar",Gautam Buddha Nagar,UTTAR PRADESH
6684,ELIFECYCLE MANAGEMENT PVT LTD,Recycler,Approved by CPCB Authority,Authorization,"Sy No 468, 470, 471 and 472, Theegapur Village, Kothur Rangreddy District HYDERABAD Hyderabad",Hyderabad,TELANGANA
5081,Elxion Private Limited,Recycler,Approved by CPCB Authority,Authorization,Elxion Recycling Property No 157/133/2 Sy No 210/7 Gabbadi Village Kanakapura Road  Harohalli Industrial  Area Ramanagara  Harohalli Ramanagar,Ramanagar,KARNATAKA
7675,ENDEAVOR RECYCLERS INDIA PRIVATE LIMITED,Recycler,Approved by CPCB Authority,Authorization,"71//14/2/2, 71//15/1, Village- Hassangarh Tehsil- Sampla, District- Rohtak, Haryana-124404 ROHTAK ROHTAK Rohtak",Rohtak,HARYANA
6575,Enviro Green Recycling,Recycler,Approved by CPCB Authority,Authorization,Plot No 736-737 Village Tarsadi Surat Surat,Surat,GUJARAT
284,EnviroKare Recycling Solutions Pvt. Limited,Recycler,Approved by CPCB Authority,Authorization,"Sy. No.402, Raikal (V) Farooqnagar (M) Rangareddy K.V.Rangareddy",K.V.Rangareddy,TELANGANA
90423,Enviropro Sustainability Private Limited,Recycler,Pending at applicant,Authorization,"Sy No 159U, No-8-155AA/A1, Kothur(V), Kothur(M Rangareddy District Rangareddy K.V.Rangareddy",K.V.Rangareddy,TELANGANA
58659,ENVITECH RECYCLING PRIVATE LIMITED,Recycler,Approved by CPCB Authority,Authorization,"KHASRA NO 775, INDUSTRIAL AREA, HAPUR ROAD ALLIPUR JIJMANA MEERUT UTTAR PRADESH 245206 MEERUT Meerut",Meerut,UTTAR PRADESH
577983,Epragathi Recycle Private Limited,Recycler,Pending at applicant,Authorization,"No.F 29,SKS Industrial Area,Sri MadhopurTehsil,Sikar,Jaipur, Rajasthan332404  Ringus Sikar",Sikar,RAJASTHAN
129,E-Pragathi Recycling,Recycler,Approved by CPCB Authority,Authorization,"66,Plot no 66, Shed C &amp; D , Road No 18 Antharasanahally II Phase Ind Area, Antharasanahalli, Tumkur Tumkur",Tumkur,KARNATAKA
123,E-pragathi Recycling Pvt Ltd,Recycler,Approved by CPCB Authority,Authorization,"Plot No. 564, Survey No. 55,52, II Phase Industrial Area, Yalladadalu Hobli, Kora, Vasanthanarasapura, Tumkur 572138 Tumkur Tumkur",Tumkur,KARNATAKA
268,EPSILON CIRCULAR INFRASTRUCTURE PRIVATE LIMITED,Recycler,Approved by CPCB Authority,Authorization,"Khata No-00195, Khasara No-1801/1 Rataul Khekada Bagpat",Bagpat,UTTAR PRADESH
7224,ER3 SOLUTIONS PRIVATE LIMITED,Recycler,Approved by CPCB Authority,Authorization,"Plot No 105, Road No 3, KIADB Bengaluru IT Park, Mahadevakodigehalli, Bengaluru, Bengaluru Urban, Karnataka, 562149 Bengaluru Bangalore",Bangalore,KARNATAKA
8849,E SCRAPPY RECYCLERS,Recycler,Approved by CPCB Authority,Authorization,106 Andharahalli Main Road Byraveshwara Industrial estate near shushruthi bank Peenya 2nd stage Bengaluru Bangalore,Bangalore,KARNATAKA
64004,E SURVIVAL RECYCLING PRIVATE LIMITED,Recycler,Approved by CPCB Authority,Authorization,"195/1C Chincholikati, NH465 Chincholikati Mohol Solapur Solapur",Solapur,MAHARASHTRA
7987,ETCO EWASTE RECYCLER PRIVATE LIMITED,Recycler,Approved by CPCB Authority,Authorization,"SB-22-23, SHILP BARI, ROAD NO. 14, VKI AREA, jaipur Jaipur",Jaipur,RAJASTHAN
7678,E TECH E WASTE RECYCLING,Recycler,Approved by CPCB Authority,Authorization,"SY NO.1096 NANDIGAMA, Nandigam Hyderabad K.V.Rangareddy",K.V.Rangareddy,TELANGANA
2873460,E TREE TECHNOLOGIES,Recycler,Pending at applicant,Authorization,"PLOT NO. S-65/1, SY.NO.76/P & 77/P, E CITY, MAHESHWARAM RANGA REDDY DISTRICT HYDERABAD K.V.Rangareddy",K.V.Rangareddy,TELANGANA
162,evergreen e-waste management private ltd,Recycler,Approved by CPCB Authority,Authorization,"plot no 30 kamla amrut industrial park , Ph-2, Budasan Kadi Mahesana",Mahesana,GUJARAT
7576,Evergreen e waste Management Pvt Ltd,Recycler,Pending at applicant,Authorization,plot 30 Kamla Amrut Industrial Park Budasan Budasan Kalol Mahesana,Mahesana,GUJARAT
8645,EVER GREEN EWASTE RECYCLING MANAGEMENT,Recycler,Pending at applicant,Authorization,"C/o Hasmat Ali, Rampur Mathura, Mehmodabad Sitapur Sitapur",Sitapur,UTTAR PRADESH
297,Evergreen Recyclekaro India Private Limited,Recycler,Approved by CPCB Authority,Authorization,"GROUND FLOOR, UNIT NO-8, BUILDING NO 5, SECTOR 3 MILLENIUM BUSINESS PARK, MAHAPE NAVI MUMBAI, Thane, Maharashtra Navi Mumbai Thane",Thane,MAHARASHTRA
8158,E WARDD and  CO,Recycler,Approved by CPCB Authority,Authorization,"NO.11, MUTHACHARI INDUSTRIAL  AREA, NAYANDANAHALLI CHANDRALAYOUT, Bangalore Karnataka, 560039 Bangalore Bangalore",Bangalore,KARNATAKA
134,E-Waste Recyclers India,Recycler,Approved by CPCB Authority,Authorization,"INDUSTRIAL SHED NO. 15, , ROZKA MEO INDUSTRIAL AREA, NUH, Mewat, Haryana, 122103  NUH, Mewat Mewat",Mewat,HARYANA
5415,E-Waste Recyclers India ,Recycler,Approved by CPCB Authority,Authorization,"Khasra No. 266, 110 K. M. Mile Stone, Delhi-Agra Highway NH-2, Tehsil-Chhata, DisttMathura,MATHURA,281403  Mathura Mathura",Mathura,UTTAR PRADESH
273,E-Waste Recyclers India (Unit 3),Recycler,Approved by CPCB Authority,Authorization,"E-50 UPSIDC INDUSTRIAL AREA KOSI KOTWAN, KOSI, MATHURA UTTAR PRADESH 281403  MATHURA Mathura",Mathura,UTTAR PRADESH
68,E WASTE SOLUTIONS,Recycler,Approved by CPCB Authority,Authorization,"KHASRA NO 8//16, 17/1, 25/1, VILLAGE KHASRUPUR Kusli pur PALWAL Palwal",Palwal,HARYANA
7474,Exigo Recycling Private Limited,Recycler,Approved by CPCB Authority,Authorization,"Barsat Road, Village Barsat, Near Victor School Karnal Karnal Karnal",Karnal,HARYANA
149,EXIGO RECYCLING PVT LTD,Recycler,Approved by CPCB Authority,Authorization,Opposite Kirpal Ashram Main Barsat Road PANIPAT Panipat,Panipat,HARYANA
159,Eximo Recycling Pvt Ltd,Recycler,Pending at applicant,Authorization,"5/3 Raj Industrial Park, Jarod Samlaya Road Village Vadadala Taluka Savli Vadodara Vadodara",Vadodara,GUJARAT
6559,EXSTRAT,Recycler,Pending at applicant,Authorization,No 14 Attibele Industrial Area Attibele Hobli Bengaluru Bangalore,Bangalore,KARNATAKA
260,Ezwaste Recycling,Recycler,Approved by CPCB Authority,Authorization,"KHASRA NO.38, VILLAGE SARDHAN, BUDHANA ROAD,, KHATAULI,  Muzaffarnagar Muzaffarnagar",Muzaffarnagar,UTTAR PRADESH
2795352,FLORUS RECYCLING PRIVATE LIMITED,Recycler,Approved by CPCB Authority,Authorization,"GAT NO 30 , RAM NAGAR ROAD NEAR POWER HOUSE PUNE Pune",Pune,MAHARASHTRA
28558,Foxx Compliance Services Private Limited,Recycler,Approved by CPCB Authority,Authorization,E-1 Tajopur Industrial Area Mau Mau Mau,Mau,UTTAR PRADESH
1959293,FS INDIA SOLAR VENTURES PRIVATE LIMITED,Recycler,Pending at applicant,Authorization,"Plot No.A-1/1, SIPCOT Industrial Park, Pillaipakkam, Kanchipuram, Tamil Nadu, 602105  Kanchipuram Kanchipuram",Kanchipuram,TAMIL NADU
208,GALAXY RECYCLING,Recycler,Approved by CPCB Authority,Authorization,"plot no. 52&amp; 53, kishan ind. area Vill. Bharudi, Tal: Gondal Rajkot Rajkot",Rajkot,GUJARAT
262,ganpati scraps,Recycler,Approved by CPCB Authority,Authorization,"112 E,VISHKARMA,MANSARAVAR,BAGHPAT ROAD VILL.PANCHLI 112 E,VISHKARMA,MANSARAVAR,BAGHPAT ROAD VILL.PANCHLI MEERUT Meerut",Meerut,UTTAR PRADESH
7925,Gauvins Green Management Pvt Ltd,Recycler,Approved by CPCB Authority,Authorization,"Har Singh Pura Bus Stop, KHEWAT NO 266 RUGS CREATION, MAIN ALIPUR ROAD, TEHSIL GHARAUNDA, HAR SINGH PURA Karnal Karnal",Karnal,HARYANA
49351,GLACIER ENVIRO INDIA PVT LTD,Recycler,Approved by CPCB Authority,Authorization,KHASRA NO 322 VILL TOPRI GHUNNA PARGANA TEHSIL SAHARANPUR Saharanpur,Saharanpur,UTTAR PRADESH
16008,GLACIER WASTE MANAGEMENT LLP,Recycler,Pending at applicant,Authorization,B-49 MIDC Vita Karve vita 415311 Vita Sangli,Sangli,MAHARASHTRA
20554,GLOBAL COPPER PVT LTD,Recycler,Approved by CPCB Authority,Authorization,"Block no. 56P, Survey No 65-66 Village Garadiya, Jarod-Samlaya Road, Taluka Savli Vadodara Vadodara",Vadodara,GUJARAT
52,Global E-Recycling Private Limited,Recycler,Approved by CPCB Authority,Authorization,"Plot No. 1, Gala No. 2, Plot No. 2, Gala No. 3 Chaudhari Industrial Estate, Wakanpada, Dhaniv Vasai Virar Thane",Thane,MAHARASHTRA
292,GLOBAL INTERNATIONAL,Recycler,Pending at applicant,Authorization,VILLAGE & P.O LAKSHMANPUR P.S DOMJUR  Howrah Howrah,Howrah,WEST BENGAL
12758,GLOBAL TECH RECYCLERS,Recycler,Approved by CPCB Authority,Authorization,"Beside Industrial Area,#8/5 2nd Building,1st cross, Kachohalli and Machohalli Main road, Dasanupura Hobali, Lakshmi Post Bangalore Beside Industrial Area,#8/5 2nd Building,1st cross, Kachohalli and Machohalli Main road, Dasanupura Hobali, Lakshmi Post Bangalore Bangalore Bangalore",Bangalore,KARNATAKA
1279815,GLOBAL TRADERS,Recycler,Pending at applicant,Authorization,"VILLAGE RAHKADA POST BHOPA, BLOCK MORNA VILLAGE RAHKADA POST BHOPA, BLOCK MORNA MUZAFFARNAGAR Muzaffarnagar",Muzaffarnagar,UTTAR PRADESH
158,Global Waste Solution,Recycler,Approved by CPCB Authority,Authorization,"Khasra No. 71/22/2, 23/2/1, 74//3/2/1 Village Ram Nagar Tehsil Ganaur Sonipat",Sonipat,HARYANA
157,Global Waste Solution Unit-II,Recycler,Approved by CPCB Authority,Authorization,"Kila No. 45//19/1/1/3, 19/1/1/4, 20/2/1, 20/2/2  Village Dhaturi Sonipat",Sonipat,HARYANA
9143,Globe EWaste Management,Recycler,Approved by CPCB Authority,Authorization,"Survey or Block No 539 Paiky 1, Nani Vavdi Road Moje, Gariadhar, Bhavnagar Gariadhar Bhavnagar",Bhavnagar,GUJARAT
219,GL RECYCLING LLP,Recycler,Approved by CPCB Authority,Authorization,"SURVEY NO 108, VILLAGE SOLIYA, Rajkot Rajkot",Rajkot,GUJARAT
669531,GNR RECYCLING INDIA PRIVATE LIMITED,Recycler,Pending at applicant,Authorization,"598,599,593, Gera Junction, Kondhwa Road, Lullanagar  Pune Pune",Pune,MAHARASHTRA
247,GO Green Managment LLP,Recycler,Approved by CPCB Authority,Authorization,"G1-612N  kHUSHKHERA, RIICO Industrial Area Bhiwadi RIICO INDUSTRIAL AREA KHUSHKHERA  Khuskhera Bhiwadi Alwar",Alwar,RAJASTHAN
1358473,GOGREEN RECYCLING,Recycler,Pending at applicant,Authorization,"Unit No. 75/66, Hasti Industrial Estate, TTC INDUSTRIAL AREA MIDC MAHAPE SHILPHATA ROAD MAHAPE NAVI MUMBAI THANE MAHARASHTRA MAHAPE Thane",Thane,MAHARASHTRA
8791,GOLDEN GREEN RECYCLERS,Recycler,Pending at CPCB,Authorization,G1-11 SKS INDUSTRIAL AREA RINGUS SIKAR Sikar,Sikar,RAJASTHAN
31544,Gracy Eco Traders,Recycler,Pending at applicant,Authorization,"Plot No 106, Sidco Industrial Estate Vichoor, Manali New Town, Ponneri Chennai Tiruvallur",Tiruvallur,TAMIL NADU
1596554,Grandeur Recycling Private Limited,Recycler,Approved by CPCB Authority,Authorization,"KILLA NO 28//21/2 , VILLAGE BARU SONIPAT  SONIPAT Sonipat",Sonipat,HARYANA
1412342,GREENBAY ENTERPRISES ,Recycler,Pending at CPCB,Authorization,"SR NO - 144/1/2/2B, MILKAT NO 4149, GANESH NAGAR, KATRAJ SASWAD ROAD, MANTARWADI CHOWK FURSUNGI FURSUNGI,PUNE MAHARASHTRA , 412308 PUNE Pune",Pune,MAHARASHTRA
973117,Green Care E Waste Recycling,Recycler,Approved by CPCB Authority,Authorization,"Unit No. 9, Ground Floor, Building 63/KS-1 Village Pogaon, Tal. Bhiwandi, Dist. Thane Bhiwandi Thane",Thane,MAHARASHTRA
111,Green Clean Recyclers LLP,Recycler,Approved by CPCB Authority,Authorization,"Near Railway Crossing, KHASRA NO. 0687, HISALI ROAD DUHAI INDUSTRIAL AREA, HISALI ROAD MURADNAGAR GHAZIABAD Ghaziabad",Ghaziabad,UTTAR PRADESH
6367,GREENCUBE RECYCLING PRIVATE LIMITED,Recycler,Approved by CPCB Authority,Authorization,"EKTA TOWER, SHOP No.6/FF, VASNA BERAGE ROAD, AHMEDABAD Ahmedabad",Ahmedabad,GUJARAT
144,GREEN ENVIRO E WASTE RECYCLING,Recycler,Approved by CPCB Authority,Authorization,"Sy. No. 729, Pochampally (v), B. Pochampally (M) Yadadri Bhuvangiri Dist.  pochampally Nalgonda",Nalgonda,TELANGANA
8853,Green Enviro Management Solutions LLP,Recycler,Pending at applicant,Authorization,Plot No 51 Gat No 376 Kanhe Phatta Tal Maval Pune Pune,Pune,MAHARASHTRA
880747,Green Era Recyclers,Recycler,Approved by CPCB Authority,Authorization,"SF.No 91/1B, D.No 4/221,  Seerapalayam, Bodipalayam Madukarai Taluk, Coimbatore, Tamil nadu-641105 Coimbatore Coimbatore",Coimbatore,TAMIL NADU
2269764,GREENGLOBAL RECYCLING PRIVATELIMITED,Recycler,Pending at applicant,Authorization,"Plot no-33,Shed no-9, Hindupur Thumukunta Industrial Area Hindupur Ananthapur",Ananthapur,ANDHRA PRADESH
13756,GREENHOLICS RECYCLERS PRIVATE LIMITED,Recycler,Approved by CPCB Authority,Authorization,KH NO 1192 KHATA NO 00100 MAUJA RATAUL KHEKRA RATAUL KHEKRA RATAUL KHEKRA Bagpat,Bagpat,UTTAR PRADESH
2627065,GREENIFY WASTE SOLUTIONS PRIVATE LIMITED,Recycler,Approved by CPCB Authority,Authorization,"KHASRA NO 138, GARHMUKTEHWAR, LINK ROAD PALWARA GARHMUKTESHWAR, HAPUR, UTTAR PRADESH 245205 GARHMUKTESHWAR Hapur",Hapur,UTTAR PRADESH
150,Green India E-Waste and Recycling OPC Pvt Ltd,Recycler,Approved by CPCB Authority,Authorization,"Survey No. 7, Hissa No. 1/B Post Dahisar Thane Thane",Thane,MAHARASHTRA
1718109,GREEN INDIA RECYCLERS,Recycler,Approved by CPCB Authority,Authorization,"26/1B PART, SOOLAKAL VILLAGE, KOVILPALAYAM ROAD KINATHUKADAVU TALUK COIMBATORE Coimbatore",Coimbatore,TAMIL NADU
8913,Green IT Recycling Centre Pvt Ltd,Recycler,Approved by CPCB Authority,Authorization,D222 MIDC Ranjangaon Near Dhananjay Metal Ranjangaon Pune,Pune,MAHARASHTRA
9338,Green Life E waste Recycling Pvt Ltd,Recycler,Approved by CPCB Authority,Authorization,Plot NO 11 G No 40 Karodi Aurangabad Aurangabad Aurangabad,Aurangabad,MAHARASHTRA
9784,GREENLINK RECYCLERS PRIVATE LIMITED,Recycler,Approved by CPCB Authority,Authorization,KHASRA NO 1641 DASNA KHUSILYA ROAD TEHSIL-GHAZIABAD GHAZIABAD Ghaziabad,Ghaziabad,UTTAR PRADESH
2625227,GREEN NEXUS RECYCLERS PRIVATE LIMITED,Recycler,Approved by CPCB Authority,Authorization,"PLOT NO E-69,E-70 INDUSTRIAL AREA KOSI KOTWAN -1A MATHURA Mathura",Mathura,UTTAR PRADESH
8823,GREEN ROOTS WASTE MANAGEMENT PVT LTD ,Recycler,Approved by CPCB Authority,Authorization,"Khasra No. 6, Gajraula Dhyan Singh, Tehsil, Kanth,MORADABAD,244501 MORADABAD , UP MORADABAD Moradabad",Moradabad,UTTAR PRADESH
133,Greenscape Eco Management Pvt Ltd,Recycler,Approved by CPCB Authority,Authorization,"F-588 to F-591 MIA , Alwar Alwar Alwar",Alwar,RAJASTHAN
2907215,Greenscape Eco Management Pvt Ltd,Recycler,Approved by CPCB Authority,Authorization,PLOT NO 203 & 203A MATSYA INDUSTRIAL AREA ALWAR ALWAR Alwar,Alwar,RAJASTHAN
2401212,GREENSENSE WASTE RECYCLING MANAGEMENT PRIVATE LIMITED,Recycler,Approved by CPCB Authority,Authorization,"KHASRA NO.3, NEAR GULSHAN FACTORY, VILL- NAIRANA, MUZAFFARNAGAR, U.P-251203  MUZAFFARNAGAR Muzaffarnagar",Muzaffarnagar,UTTAR PRADESH
6129,Greens Recology Company,Recycler,Approved by CPCB Authority,Authorization,"GROUND FLOOR, PLOT NO 415 SY NO 3/14, KIADB, VASANTHANARASAPURA INDUSTRIAL AREA, YALADADLU VILLAGE KORA HOBLI, Tumakuru (Tumkur) Tumakuru Tumkur",Tumkur,KARNATAKA
8822,GREEN TECH RECYCLING,Recycler,Pending at applicant,Authorization,Plot No 5 and 6 Maharaja Estate Behind Anand Hotel Sarkhej Sanand Road  Ahmedabad Ahmedabad Ahmedabad,Ahmedabad,GUJARAT
8680,GREEN TECH RECYCLING ,Recycler,Approved by CPCB Authority,Authorization,KHASRA NO  645 ACCHRAUNDA BAHADURPUR ROAD PARTAPUR INDUSTRIAL AREA MEERUT MEERUT Meerut,Meerut,UTTAR PRADESH
263,GREENTEK REMAN PRIVATE LIMITED,Recycler,Approved by CPCB Authority,Authorization,"B2/12, Site B Industrial Area, Surajpur Greater Noida Gautam Buddha Nagar",Gautam Buddha Nagar,UTTAR PRADESH
9717,GREEN VALLEY EWASTE MANAGEMENT PRIVATE LIMITED,Recycler,Approved by CPCB Authority,Authorization,"Gut No. 525/10 Village Ghonsai , Saza-Met,Tal. Wada, Dist. Palghar Ghonsai , Saza-MetTal Thane",Thane,MAHARASHTRA
1100731,GREEN VALLEY RECYCLING PRIVATE LIMITED,Recycler,Pending at applicant,Authorization,"KHASRA NO-371 AND 372 INDUSTRIAL AREA BEGRAJPUR, HUSAINPUR BOPARA MUZAFFARNAGAR  MUZAFFARNAGAR Muzaffarnagar",Muzaffarnagar,UTTAR PRADESH
45652,GREEN VISION RECYCLERS PRIVATE LIMITED,Recycler,Approved by CPCB Authority,Authorization,KHASRA NO - 114 VILLAGE CHANDHERI TEHSIL BUDHANA DISTT MUZAFFARNAGAR UTTAR PRADESH MUZAFFARNAGAR Muzaffarnagar,Muzaffarnagar,UTTAR PRADESH
6122,GREEN VORTEX WASTE MANAGEMENT PRIVATE LIMITED,Recycler,Approved by CPCB Authority,Authorization,Plot No. 331 Udyog Vihar Phase 6 Gurugram Gurgaon,Gurgaon,HARYANA
190,GREEN WAVE E WASTE RECYCLING,Recycler,Approved by CPCB Authority,Authorization,"SY. No. 1880 E, 1880EE, Nandigama Village, Ranga reddy District, Telangana-509216  RANGA REDDY K.V.Rangareddy",K.V.Rangareddy,TELANGANA
16821,GREENWISH E WASTE RECYCLERS,Recycler,Pending at applicant,Authorization,"F-162, INDUSTRIAL AREA, KOSI KOTWAN EXTN-1, KOSI KALAN, MATHURA, Mathura, Uttar Pradesh, 281403 MATHURA Mathura",Mathura,UTTAR PRADESH
6339,GREEN WORLD RECYCLERS,Recycler,Approved by CPCB Authority,Authorization,DP No S 105  S 106 SIDCO Industrial Estate Kakkalur Tiruvallur,Tiruvallur,TAMIL NADU
